,stop_id_x,stop_name_x,stop_desc_x,stop_lat_x,stop_lon_x,zone_id_x,stop_url_x,location_type_x,parent_station_x,place_id_x,place_name_x,trip_id,arrival_time_x,departure_time_x,stop_sequence_x,stop_headsign_x,pickup_type_x,drop_off_type_x,shape_dist_traveled_x,stop_id_y,stop_name_y,stop_desc_y,stop_lat_y,stop_lon_y,zone_id_y,stop_url_y,location_type_y,parent_station_y,place_id_y,place_name_y,arrival_time_y,departure_time_y,stop_sequence_y,stop_headsign_y,pickup_type_y,drop_off_type_y,shape_dist_traveled_y,duration
10601,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2542839:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,114.0
10602,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2542839:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,68.0
10608,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2542839:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,13:59:00,14:02:00,5,,0,0,,35.0
10609,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2542839:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,299.0
10610,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2542839:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,160.0
10611,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2542839:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,114.0
10614,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2542839:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,13:02:00,13:06:00,3,,0,0,,24.0
10615,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2542839:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,13:22:00,13:24:00,4,,0,0,,44.0
10617,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2542839:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,13:59:00,14:02:00,5,,0,0,,81.0
10618,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4760F2542839:2023-10-03T00:24:35Z,13:59:00,14:02:00,5,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,215.0
10619,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4760F2542839:2023-10-03T00:24:35Z,13:59:00,14:02:00,5,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,76.0
10620,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4760F2542839:2023-10-03T00:24:35Z,13:59:00,14:02:00,5,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,30.0
10636,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4760F2546833:2023-10-03T00:24:35Z,15:18:00,15:23:00,7,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,134.0
10645,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4760F2546833:2023-10-03T00:24:35Z,14:32:00,14:34:00,6,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,183.0
10646,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4760F2546833:2023-10-03T00:24:35Z,14:32:00,14:34:00,6,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,44.0
10654,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546833:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,375.0
10655,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546833:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,236.0
10656,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546833:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,190.0
10658,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546833:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,12:10:00,12:12:00,1,,0,0,,48.0
10659,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546833:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,13:02:00,13:06:00,3,,0,0,,100.0
10660,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546833:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,13:22:00,13:24:00,4,,0,0,,120.0
10661,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546833:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,12:35:00,12:38:00,2,,0,0,,73.0
10662,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546833:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,13:59:00,14:02:00,5,,0,0,,157.0
10663,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546833:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,325.0
10664,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546833:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,186.0
10665,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546833:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,140.0
10668,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546833:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,13:02:00,13:06:00,3,,0,0,,50.0
10669,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546833:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,13:22:00,13:24:00,4,,0,0,,70.0
10670,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546833:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,12:35:00,12:38:00,2,,0,0,,23.0
10671,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546833:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,13:59:00,14:02:00,5,,0,0,,107.0
10672,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4760F2546833:2023-10-03T00:24:35Z,13:02:00,13:06:00,3,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,271.0
10673,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4760F2546833:2023-10-03T00:24:35Z,13:02:00,13:06:00,3,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,132.0
10674,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4760F2546833:2023-10-03T00:24:35Z,13:02:00,13:06:00,3,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,86.0
10678,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4760F2546833:2023-10-03T00:24:35Z,13:02:00,13:06:00,3,,0,0,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,13:22:00,13:24:00,4,,0,0,,16.0
10680,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4760F2546833:2023-10-03T00:24:35Z,13:02:00,13:06:00,3,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,13:59:00,14:02:00,5,,0,0,,53.0
10681,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2546833:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,253.0
10682,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2546833:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,114.0
10683,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2546833:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,68.0
10689,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2546833:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,13:59:00,14:02:00,5,,0,0,,35.0
10690,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546833:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,299.0
10691,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546833:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,160.0
10692,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546833:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,114.0
10695,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546833:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,13:02:00,13:06:00,3,,0,0,,24.0
10696,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546833:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,13:22:00,13:24:00,4,,0,0,,44.0
10698,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546833:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,13:59:00,14:02:00,5,,0,0,,81.0
10699,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4760F2546833:2023-10-03T00:24:35Z,13:59:00,14:02:00,5,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,215.0
10700,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4760F2546833:2023-10-03T00:24:35Z,13:59:00,14:02:00,5,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,76.0
10701,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4760F2546833:2023-10-03T00:24:35Z,13:59:00,14:02:00,5,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,30.0
10717,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4760F2546834:2023-10-03T00:24:35Z,15:18:00,15:23:00,7,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,134.0
10726,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4760F2546834:2023-10-03T00:24:35Z,14:32:00,14:34:00,6,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,183.0
10727,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4760F2546834:2023-10-03T00:24:35Z,14:32:00,14:34:00,6,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,44.0
10735,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546834:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,375.0
10736,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546834:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,236.0
10737,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546834:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,190.0
10739,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546834:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,12:10:00,12:12:00,1,,0,0,,48.0
10740,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546834:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,13:02:00,13:06:00,3,,0,0,,100.0
10741,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546834:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,13:22:00,13:24:00,4,,0,0,,120.0
10742,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546834:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,12:35:00,12:38:00,2,,0,0,,73.0
10743,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546834:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,13:59:00,14:02:00,5,,0,0,,157.0
10744,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546834:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,325.0
10745,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546834:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,186.0
10746,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546834:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,140.0
10749,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546834:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,13:02:00,13:06:00,3,,0,0,,50.0
10750,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546834:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,13:22:00,13:24:00,4,,0,0,,70.0
10751,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546834:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,12:35:00,12:38:00,2,,0,0,,23.0
10752,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546834:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,13:59:00,14:02:00,5,,0,0,,107.0
10753,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4760F2546834:2023-10-03T00:24:35Z,13:02:00,13:06:00,3,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,271.0
