route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000141,OCESN3740F2444371:2023-10-09T00:43:50Z,3740,0,378,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000227,OCESN3740F2444372:2023-10-09T00:43:50Z,3740,0,379,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000135,OCESN3740F2444799:2023-10-09T00:43:50Z,3740,0,380,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000118,OCESN3740F2444800:2023-10-09T00:43:50Z,3740,0,381,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000192,OCESN3740F2444801:2023-10-09T00:43:50Z,3740,0,382,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000103,OCESN3740F2444802:2023-10-09T00:43:50Z,3740,0,383,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000203,OCESN3740F2444803:2023-10-09T00:43:50Z,3740,0,384,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000071,OCESN3740F2444804:2023-10-09T00:43:50Z,3740,0,385,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000003,OCESN3740F2444805:2023-10-09T00:43:50Z,3740,0,386,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000202,OCESN3740F2444806:2023-10-09T00:43:50Z,3740,0,387,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000016,OCESN3740F2444807:2023-10-09T00:43:50Z,3740,0,388,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000201,OCESN3740F2444808:2023-10-09T00:43:50Z,3740,0,389,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000204,OCESN3740F2444809:2023-10-09T00:43:50Z,3740,0,390,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000115,OCESN3740F2445563:2023-10-09T00:43:50Z,3740,0,391,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000004,OCESN3740F2445565:2023-10-09T00:43:50Z,3740,0,392,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000228,OCESN3740F2445566:2023-10-09T00:43:50Z,3740,0,393,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000095,OCESN3740F2598746:2023-10-09T00:43:50Z,3740,0,394,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000125,OCESN3741F2313014:2023-10-09T00:43:50Z,3741,1,395,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000229,OCESN3741F2376354:2023-10-09T00:43:50Z,3741,1,396,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000230,OCESN3741F2400323:2023-10-09T00:43:50Z,3741,1,397,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000231,OCESN3741F2429969:2023-10-09T00:43:50Z,3741,1,398,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000232,OCESN3741F2431310:2023-10-09T00:43:50Z,3741,1,399,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000003,OCESN3741F2444810:2023-10-09T00:43:50Z,3741,1,400,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000004,OCESN3741F2445977:2023-10-09T00:43:50Z,3741,1,401,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000115,OCESN3741F2446079:2023-10-09T00:43:50Z,3741,1,402,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000106,OCESN3741F2463168:2023-10-09T00:43:50Z,3741,1,403,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000233,OCESN3741F2598786:2023-10-09T00:43:50Z,3741,1,404,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000226,OCESN3741F2611092:2023-10-09T00:43:50Z,3741,1,405,
FR:Line::8aec3444-7333-4485-92c8-4780cf7396ec:,000053,OCESN3742F2164555:2023-10-09T00:43:50Z,3742,,406,
FR:Line::8aec3444-7333-4485-92c8-4780cf7396ec:,000025,OCESN3742F2207169:2023-08-29T11:49:37Z,3742,,407,
FR:Line::8aec3444-7333-4485-92c8-4780cf7396ec:,000200,OCESN3742F2225833:2023-10-09T00:43:50Z,3742,,408,
FR:Line::8aec3444-7333-4485-92c8-4780cf7396ec:,000028,OCESN3742F2240024:2023-10-09T00:43:50Z,3742,,409,
FR:Line::8aec3444-7333-4485-92c8-4780cf7396ec:,000022,OCESN3742F2260871:2023-10-09T00:43:50Z,3742,,410,
FR:Line::8aec3444-7333-4485-92c8-4780cf7396ec:,000234,OCESN3742F2328729:2023-10-09T00:43:50Z,3742,,411,
FR:Line::8aec3444-7333-4485-92c8-4780cf7396ec:,000125,OCESN3742F2414239:2023-10-09T00:43:50Z,3742,,412,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000125,OCESN3750F2149830:2023-10-09T00:43:50Z,3750,0,413,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000230,OCESN3750F2384279:2023-10-09T00:43:50Z,3750,0,414,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000235,OCESN3750F2425956:2023-10-09T00:43:50Z,3750,0,415,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000236,OCESN3750F2426066:2023-10-09T00:43:50Z,3750,0,416,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000237,OCESN3750F2428920:2023-10-10T00:42:10Z,3750,0,417,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000238,OCESN3750F2452228:2023-10-09T00:43:50Z,3750,0,418,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000239,OCESN3750F2537019:2023-10-09T00:43:50Z,3750,0,419,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000191,OCESN3750F2598677:2023-10-09T00:43:50Z,3750,0,420,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000033,OCESN3750F2598787:2023-10-09T00:43:50Z,3750,0,421,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000240,OCESN3750F2598788:2023-10-09T00:43:50Z,3750,0,422,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000241,OCESN3750F2598790:2023-10-09T00:43:50Z,3750,0,423,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000242,OCESN3750F2598837:2023-10-09T00:43:50Z,3750,0,424,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000230,OCESN3751F1708793:2023-10-09T00:43:50Z,3751,1,425,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000235,OCESN3751F2425924:2023-10-09T00:43:50Z,3751,1,426,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000243,OCESN3751F2666309:2023-10-09T00:43:50Z,3751,1,427,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000244,OCESN3751F2666312:2023-10-09T00:43:50Z,3751,1,428,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000245,OCESN3751F2670732:2023-10-10T00:42:10Z,3751,1,429,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000186,OCESN3751F2672036:2023-10-09T00:43:50Z,3751,1,430,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000241,OCESN3751F2672659:2023-10-09T00:43:50Z,3751,1,431,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000246,OCESN3751F2672702:2023-10-09T00:43:50Z,3751,1,432,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000187,OCESN3751F2672703:2023-10-09T00:43:50Z,3751,1,433,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000240,OCESN3751F2673749:2023-10-09T00:43:50Z,3751,1,434,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000247,OCESN3754F2632172:2023-10-10T00:42:10Z,3754,0,435,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000043,OCESN3754F2632173:2023-10-10T00:42:10Z,3754,0,436,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000248,OCESN3754F2632174:2023-10-10T00:42:10Z,3754,0,437,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000249,OCESN3754F2632175:2023-10-10T00:42:10Z,3754,0,438,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000250,OCESN3754F2632176:2023-10-10T00:42:10Z,3754,0,439,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000251,OCESN3754F2632177:2023-10-10T00:42:10Z,3754,0,440,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000252,OCESN3754F2632178:2023-10-10T00:42:10Z,3754,0,441,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000253,OCESN3754F2632179:2023-10-10T00:42:10Z,3754,0,442,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000254,OCESN3754F2632180:2023-10-10T00:42:10Z,3754,0,443,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000255,OCESN3754F2632181:2023-10-10T00:42:10Z,3754,0,444,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000256,OCESN3754F2632182:2023-10-10T00:42:10Z,3754,0,445,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000257,OCESN3754F2632183:2023-10-10T00:42:10Z,3754,0,446,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000258,OCESN3754F2632184:2023-10-10T00:42:10Z,3754,0,447,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000259,OCESN3754F2632185:2023-10-10T00:42:10Z,3754,0,448,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000260,OCESN3754F2632186:2023-10-10T00:42:10Z,3754,0,449,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000241,OCESN3754F2632187:2023-10-10T00:42:10Z,3754,0,450,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000240,OCESN3754F2632188:2023-10-10T00:42:10Z,3754,0,451,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000261,OCESN3754F2632189:2023-10-10T00:42:10Z,3754,0,452,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000262,OCESN3754F2632190:2023-10-10T00:42:10Z,3754,0,453,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000263,OCESN3754F2632191:2023-10-10T00:42:10Z,3754,0,454,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000022,OCESN3754F2652581:2023-10-09T00:43:50Z,3754,0,455,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000053,OCESN3754F2652583:2023-10-09T00:43:50Z,3754,0,456,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000125,OCESN3754F2652584:2023-10-09T00:43:50Z,3754,0,457,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000025,OCESN3754F2652585:2023-10-09T00:43:50Z,3754,0,458,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000028,OCESN3754F2652586:2023-10-09T00:43:50Z,3754,0,459,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000200,OCESN3754F2652587:2023-10-09T00:43:50Z,3754,0,460,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000234,OCESN3754F2653921:2023-10-09T00:43:50Z,3754,0,461,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000226,OCESN3754F2653922:2023-10-09T00:43:50Z,3754,0,462,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000156,OCESN3754F2654599:2023-10-09T00:43:50Z,3754,0,463,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000115,OCESN3754F2654600:2023-10-09T00:43:50Z,3754,0,464,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000004,OCESN3754F2654601:2023-10-09T00:43:50Z,3754,0,465,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000205,OCESN3754F2654602:2023-10-09T00:43:50Z,3754,0,466,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000095,OCESN3754F2654603:2023-10-09T00:43:50Z,3754,0,467,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000010,OCESN3754F2654604:2023-10-09T00:43:50Z,3754,0,468,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000027,OCESN3754F2654605:2023-10-09T00:43:50Z,3754,0,469,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000228,OCESN3754F2654607:2023-10-09T00:43:50Z,3754,0,470,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000028,OCESN3755F1503257:2023-10-10T00:42:10Z,3755,1,471,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000022,OCESN3755F1503258:2023-10-10T00:42:10Z,3755,1,472,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000208,OCESN3755F1503376:2023-10-10T00:42:10Z,3755,1,473,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000200,OCESN3755F1535261:2023-10-10T00:42:10Z,3755,1,474,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000103,OCESN3755F1717993:2023-10-10T00:42:10Z,3755,1,475,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000202,OCESN3755F1717999:2023-10-10T00:42:10Z,3755,1,476,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000025,OCESN3755F1718130:2023-10-10T00:42:10Z,3755,1,477,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000206,OCESN3755F1718385:2023-10-10T00:42:10Z,3755,1,478,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000212,OCESN3755F1718388:2023-10-10T00:42:10Z,3755,1,479,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000141,OCESN3755F1718390:2023-10-10T00:42:10Z,3755,1,480,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000210,OCESN3755F1718391:2023-10-10T00:42:10Z,3755,1,481,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000223,OCESN3755F1718393:2023-10-10T00:42:10Z,3755,1,482,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000147,OCESN3755F1718396:2023-10-10T00:42:10Z,3755,1,483,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000216,OCESN3755F1718399:2023-10-10T00:42:10Z,3755,1,484,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000209,OCESN3755F1718410:2023-10-10T00:42:10Z,3755,1,485,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000089,OCESN3755F1718413:2023-10-10T00:42:10Z,3755,1,486,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000085,OCESN3755F1718415:2023-10-10T00:42:10Z,3755,1,487,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000224,OCESN3755F1718421:2023-10-10T00:42:10Z,3755,1,488,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000146,OCESN3755F1718423:2023-10-10T00:42:10Z,3755,1,489,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000211,OCESN3755F1718425:2023-10-10T00:42:10Z,3755,1,490,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000053,OCESN3755F1948620:2023-10-10T00:42:10Z,3755,1,491,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000010,OCESN3755F1954254:2023-10-10T00:42:10Z,3755,1,492,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000004,OCESN3755F2149844:2023-10-10T00:42:10Z,3755,1,493,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000228,OCESN3755F2149853:2023-10-10T00:42:10Z,3755,1,494,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000125,OCESN3755F2211801:2023-10-10T00:42:10Z,3755,1,495,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000204,OCESN3755F2213292:2023-10-10T00:42:10Z,3755,1,496,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000118,OCESN3755F2224544:2023-10-10T00:42:10Z,3755,1,497,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000104,OCESN3755F2238857:2023-10-10T00:42:10Z,3755,1,498,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000221,OCESN3755F2238858:2023-10-10T00:42:10Z,3755,1,499,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000148,OCESN3755F2238859:2023-10-10T00:42:10Z,3755,1,500,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000214,OCESN3755F2238861:2023-10-10T00:42:10Z,3755,1,501,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000106,OCESN3755F2238862:2023-10-10T00:42:10Z,3755,1,502,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000207,OCESN3755F2238863:2023-10-10T00:42:10Z,3755,1,503,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000227,OCESN3755F2238864:2023-10-10T00:42:10Z,3755,1,504,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000149,OCESN3755F2238865:2023-10-10T00:42:10Z,3755,1,505,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000135,OCESN3755F2238866:2023-10-10T00:42:10Z,3755,1,506,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000105,OCESN3755F2238867:2023-10-10T00:42:10Z,3755,1,507,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000213,OCESN3755F2238868:2023-10-10T00:42:10Z,3755,1,508,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000225,OCESN3755F2238869:2023-10-10T00:42:10Z,3755,1,509,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000003,OCESN3755F2238870:2023-10-10T00:42:10Z,3755,1,510,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000117,OCESN3755F2238871:2023-10-10T00:42:10Z,3755,1,511,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000222,OCESN3755F2238872:2023-10-10T00:42:10Z,3755,1,512,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000203,OCESN3755F2239623:2023-10-10T00:42:10Z,3755,1,513,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000016,OCESN3755F2257290:2023-10-10T00:42:10Z,3755,1,514,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000219,OCESN3755F2275791:2023-10-10T00:42:10Z,3755,1,515,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000152,OCESN3755F2277205:2023-10-10T00:42:10Z,3755,1,516,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000220,OCESN3755F2295978:2023-10-10T00:42:10Z,3755,1,517,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000071,OCESN3755F2297038:2023-10-10T00:42:10Z,3755,1,518,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000218,OCESN3755F2312743:2023-10-10T00:42:10Z,3755,1,519,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000201,OCESN3755F2321570:2023-10-10T00:42:10Z,3755,1,520,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000234,OCESN3755F2326296:2023-10-10T00:42:10Z,3755,1,521,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000217,OCESN3755F2338247:2023-10-10T00:42:10Z,3755,1,522,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000215,OCESN3755F2344966:2023-10-10T00:42:10Z,3755,1,523,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000192,OCESN3755F2345795:2023-10-10T00:42:10Z,3755,1,524,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000205,OCESN3755F2426078:2023-10-10T00:42:10Z,3755,1,525,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000095,OCESN3755F2426080:2023-10-10T00:42:10Z,3755,1,526,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000156,OCESN3755F2426082:2023-10-10T00:42:10Z,3755,1,527,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000027,OCESN3755F2426083:2023-10-10T00:42:10Z,3755,1,528,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000115,OCESN3755F2451046:2023-10-10T00:42:10Z,3755,1,529,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000199,OCESN3755F2633220:2023-10-10T00:42:10Z,3755,1,530,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000264,OCESN3755F2633221:2023-10-10T00:42:10Z,3755,1,531,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000265,OCESN3755F2633222:2023-10-10T00:42:10Z,3755,1,532,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000266,OCESN3755F2633223:2023-10-10T00:42:10Z,3755,1,533,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000091,OCESN3755F2633536:2023-10-10T00:42:10Z,3755,1,534,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000187,OCESN3755F2633537:2023-10-10T00:42:10Z,3755,1,535,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000267,OCESN3755F2633538:2023-10-10T00:42:10Z,3755,1,536,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000134,OCESN3755F2633539:2023-10-10T00:42:10Z,3755,1,537,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000251,OCESN3755F2661893:2023-10-10T00:42:10Z,3755,1,538,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000255,OCESN3755F2661894:2023-10-10T00:42:10Z,3755,1,539,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000258,OCESN3755F2661895:2023-10-10T00:42:10Z,3755,1,540,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000247,OCESN3755F2661896:2023-10-10T00:42:10Z,3755,1,541,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000043,OCESN3755F2661897:2023-10-10T00:42:10Z,3755,1,542,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000248,OCESN3755F2661899:2023-10-10T00:42:10Z,3755,1,543,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000257,OCESN3755F2661900:2023-10-10T00:42:10Z,3755,1,544,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000249,OCESN3755F2661901:2023-10-10T00:42:10Z,3755,1,545,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000256,OCESN3755F2661902:2023-10-10T00:42:10Z,3755,1,546,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000253,OCESN3755F2662231:2023-10-10T00:42:10Z,3755,1,547,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000262,OCESN3755F2662232:2023-10-10T00:42:10Z,3755,1,548,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000240,OCESN3755F2662233:2023-10-10T00:42:10Z,3755,1,549,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000254,OCESN3755F2662234:2023-10-10T00:42:10Z,3755,1,550,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000260,OCESN3755F2662235:2023-10-10T00:42:10Z,3755,1,551,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000241,OCESN3755F2662236:2023-10-10T00:42:10Z,3755,1,552,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000261,OCESN3755F2662237:2023-10-10T00:42:10Z,3755,1,553,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000252,OCESN3755F2662238:2023-10-10T00:42:10Z,3755,1,554,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000250,OCESN3755F2662239:2023-10-10T00:42:10Z,3755,1,555,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000263,OCESN3755F2662240:2023-10-10T00:42:10Z,3755,1,556,
FR:Line::e903aa93-d023-451c-af27-bac68d4381d0:,000259,OCESN3755F2662241:2023-10-10T00:42:10Z,3755,1,557,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000209,OCESN3756F1718930:2023-10-09T00:43:50Z,3756,0,558,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000220,OCESN3756F1718933:2023-10-09T00:43:50Z,3756,0,559,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000003,OCESN3756F1718934:2023-10-09T00:43:50Z,3756,0,560,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000146,OCESN3756F1718938:2023-10-09T00:43:50Z,3756,0,561,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000216,OCESN3756F1718939:2023-10-09T00:43:50Z,3756,0,562,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000141,OCESN3756F1718940:2023-10-09T00:43:50Z,3756,0,563,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000211,OCESN3756F1718941:2023-10-09T00:43:50Z,3756,0,564,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000214,OCESN3756F1718943:2023-10-09T00:43:50Z,3756,0,565,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000223,OCESN3756F1718945:2023-10-09T00:43:50Z,3756,0,566,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000212,OCESN3756F1718947:2023-10-09T00:43:50Z,3756,0,567,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000208,OCESN3756F1718955:2023-10-09T00:43:50Z,3756,0,568,
FR:Line::2a6a381b-90fe-4ec1-8d71-4fd7f347e38f:,000224,OCESN3756F1718959:2023-10-09T00:43:50Z,3756,0,569,
